Product_name,Week0,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,Week53,Week54,Week55,Week56,Week57,Week58,Week59,Week60,Week61,Week62,Week63,Week64,Week65,Week66,Week67,Week68,Week69,Week70,Week71,Week72,Week73,Week74,Week75,Week76,Week77,Week78,Week79,Week80,Week81,Weight_sum
"Realme C2 (Diamond Black, 16 GB)(2 GB RAM)",0,2134,2107,2314,2638,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8886.15
"Redmi Note 7 Pro (Neptune Blue, 64 GB)(4 GB RAM)",41,1387,1153,1681,2316,1393,902,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8456.55
"Realme 3 (Radiant Blue, 32 GB)(3 GB RAM)",31,1160,879,1307,2031,1404,1041,1011,265,281,287,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8116.55
"Redmi Note 7S (Sapphire Blue, 32 GB)(3 GB RAM)",122,1062,687,1305,1900,1149,758,767,596,603,599,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7899.9
"Realme 3 Pro (Lightning Purple, 64 GB)(4 GB RAM)",13,922,785,1111,1783,1277,995,990,526,560,549,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7810.4
"Vivo Z1Pro (Sonic Black, 64 GB)(4 GB RAM)",98,1637,1291,1865,1956,730,263,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7268.6
"Realme 3 Pro (Lightning Purple, 128 GB)(6 GB RAM)",38,344,321,515,881,604,440,445,1033,1025,1013,562,417,479,560,578,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5953.5
"Redmi Note 6 Pro (Black, 64 GB)(4 GB RAM)",0,297,308,502,723,571,405,420,829,863,838,509,665,887,847,874,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5785.75
"Realme 3i (Diamond Red, 32 GB)(3 GB RAM)",100,1551,1234,1678,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5383.25
"Asus Zenfone Max Pro M1 (Black, 64 GB)(4 GB RAM)",3,421,388,649,935,632,405,434,426,393,393,212,118,152,138,169,106,153,176,179,143,168,169,149,150,168,252,253,239,164,274,253,281,219,144,167,151,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4440.9
"Realme X (Space Blue, 128 GB)(4 GB RAM)",0,965,1040,1294,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4272.75
"Redmi Go (Blue, 16 GB)(1 GB RAM)",0,232,269,380,620,444,279,314,458,434,452,255,322,473,499,468,365,639,594,611,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4123.5
"Realme C1 (Mirror Black, 32 GB)(2 GB RAM)",0,123,156,243,481,318,245,249,600,591,575,319,369,526,477,494,458,763,746,706,751,185,184,181,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3910.3
"Redmi Note 7S (Onyx Black, 64 GB)(4 GB RAM)",0,609,523,792,1113,653,342,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3731.9
"Asus Zenfone Max Pro M1 (Grey, 32 GB)(3 GB RAM)",0,189,190,277,434,291,232,239,465,430,434,213,308,431,470,387,316,540,527,503,532,573,650,580,485,35,56,69,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3401.8
"Honor 9N (Purple, 64 GB)(4 GB RAM)",0,195,170,332,484,378,246,260,413,426,424,242,223,317,313,293,203,293,260,269,265,264,238,244,234,201,331,332,328,150,283,297,330,225,134,140,138,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3226.95
"Infinix Smart 3 Plus (Mocha Brown, 32 GB)(2 GB RAM)",0,154,173,280,483,402,275,277,447,475,535,336,161,218,231,249,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3081.9
"Vivo Z1Pro (Sonic Blue, 64 GB)(6 GB RAM)",0,539,550,769,828,385,118,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2944.9
"Asus ZenFone Max M2 (Black, 32 GB)(3 GB RAM)",1,192,151,178,242,152,137,116,236,288,252,152,233,337,324,354,242,382,357,349,381,292,298,302,280,218,378,361,298,206,365,318,351,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2252.35
"Redmi Y2 (Black, 32 GB)(3 GB RAM)",2,93,80,137,277,224,179,159,285,241,224,150,125,174,143,188,165,354,367,348,336,529,539,500,462,23,67,43,50,11,22,17,21,19,12,14,11,10,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933.55
"Honor 7S (Blue, 16 GB)(2 GB RAM)",11,94,84,143,235,154,105,133,171,191,183,108,146,165,191,179,143,246,253,241,235,171,145,147,122,197,338,368,308,250,391,365,374,329,489,491,478,273,228,325,325,337,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.7
"Redmi Note 5 Pro (Gold, 64 GB)(6 GB RAM)",0,87,77,137,209,138,105,112,182,177,183,86,114,166,161,150,158,299,274,278,238,540,558,538,449,264,443,443,378,106,205,200,197,191,359,348,350,203,164,219,246,205,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495.95
"Realme C2 (Diamond Blue, 32 GB)(3 GB RAM)",10,134,132,217,303,178,137,129,194,185,189,107,7,12,20,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473.3
"Honor 7A (Black, 32 GB)(3 GB RAM)",0,63,45,91,142,85,79,73,214,197,191,96,173,248,252,247,164,240,252,248,238,243,242,250,205,315,607,554,500,353,599,645,602,480,284,275,273,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399.9
"Realme 2 (Diamond Black, 32 GB)(3 GB RAM)",1,59,66,86,160,90,76,74,168,160,167,88,150,214,229,201,189,379,368,334,363,641,616,612,521,618,1109,1066,1007,9,31,30,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381.3
"Realme 3i (Diamond Black, 64 GB)(4 GB RAM)",53,427,319,357,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.05
"OPPO K1 (Astral Blue, 64 GB)(4 GB RAM)",1,98,66,109,213,109,97,105,168,163,157,81,55,88,79,93,67,129,122,126,121,273,294,290,232,76,145,135,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203.15
"Redmi Note 6 Pro (Blue, 64 GB)(6 GB RAM)",0,57,61,87,145,115,74,83,160,162,155,94,79,123,120,125,99,159,173,164,143,322,312,340,264,311,545,597,540,238,389,367,406,365,556,584,589,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125.85
"Infinix Hot 7 (Midnight Black, 64 GB)(4 GB RAM)",0,274,229,302,251,127,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090.6
"OPPO F11 Pro (Thunder Black, 64 GB)(6 GB RAM)",10,88,60,132,201,103,99,100,140,106,123,69,46,74,69,66,44,79,85,63,77,7,5,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072
"Honor 10 Lite (Midnight Black, 64 GB)(4 GB RAM)",0,61,39,96,140,92,62,79,131,131,122,86,96,155,152,149,125,140,180,150,174,250,264,261,232,302,465,460,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.75
"Redmi 6A (Black, 32 GB)(2 GB RAM)",0,46,44,88,158,122,85,81,125,103,139,69,67,87,101,89,67,89,71,80,75,74,92,87,78,56,103,95,80,28,53,43,58,26,16,10,13,12,3,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957.3
"Honor 8C (Black, 32 GB)(4 GB RAM)",33,211,191,283,181,68,23,30,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929.5
"Infinix Note 5 (Berlin Gray, 32 GB)(3 GB RAM)",4,62,59,88,145,118,82,81,135,127,140,71,32,48,54,38,29,55,41,50,38,81,76,80,68,98,137,157,144,99,176,176,194,136,115,120,127,75,81,122,115,118,60,138,145,145,144,158,170,165,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908.75
"Redmi 5A (Blue, 16 GB)(2 GB RAM)",0,59,35,62,114,58,47,54,87,98,90,49,82,111,108,109,74,134,149,147,138,187,191,183,155,156,308,292,238,155,262,214,230,239,451,448,453,250,654,979,1031,939,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.8
"Samsung Galaxy J6 (Gold, 64 GB)(4 GB RAM)",7,69,68,80,117,73,59,61,127,114,145,74,23,32,38,33,13,6,5,3,2,10,14,5,2,10,15,9,11,4,14,14,11,14,10,9,22,6,15,28,23,31,13,19,14,20,25,15,18,20,14,11,13,14,13,12,34,36,30,10,26,25,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.05
"Infinix Smart 2 (Serene Gold, 16 GB)(2 GB RAM)",8,62,61,85,130,73,53,55,74,49,65,34,40,57,62,60,34,64,57,59,79,68,95,80,74,89,145,129,138,84,123,143,117,124,213,229,217,113,328,429,447,453,168,203,202,214,179,297,300,327,167,61,102,75,68,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.05
"Honor 9i (Aurora Blue, 64 GB)(4 GB RAM)",5,80,61,106,143,92,77,92,36,26,50,21,20,28,30,33,23,33,30,38,34,51,56,45,50,49,93,84,52,59,81,89,81,70,56,48,49,20,42,56,59,64,29,43,77,48,42,107,117,122,66,24,23,30,24,33,61,79,75,31,69,75,85,69,52,92,87,85,67,63,62,59,21,50,62,71,69,60,131,135,118,0,695.6
"Realme C1 (Mirror Black, 32 GB)(3 GB RAM)",0,29,34,43,67,54,41,42,108,128,118,65,64,107,96,91,71,69,84,83,87,192,210,206,191,67,111,125,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694
"OPPO F11 (Marble Green, 128 GB)(4 GB RAM)",0,56,35,76,122,102,72,72,81,96,91,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.15
"Honor 20i (Midnight Black, 128 GB)(4 GB RAM)",8,93,39,85,148,121,105,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578.2
"Redmi 5A (Gold, 32 GB)(3 GB RAM)",0,47,40,44,67,41,29,34,59,65,63,36,58,65,72,70,56,70,100,110,99,131,140,121,110,105,164,146,127,91,172,151,155,145,276,265,282,156,475,652,681,625,331,580,656,586,619,205,221,227,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547.15
"Samsung Galaxy A20 (Deep Blue, 32 GB)(3 GB RAM)",0,28,34,46,83,70,52,40,71,79,80,47,41,66,44,48,17,5,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.2
